,full_name,influencer_id,influencer_pk,segment_category_cd,segment_category_name,statistics_type
407,마곡나루미용실 신방화미용실 강서구미용실💛,abzu_seoyeon,386885366,7,뷰티,category
408,휴가스튜디오 원장 유민정 [1:1 프라이빗한 공간],newminz_huega,1687154940,7,뷰티,category
409,상한머리케어전문 역삼동미용실 헤렌헤어,herenhair,1550673295,7,뷰티,category
410,3CE Official Instagram,3ce_official,279540885,7,뷰티,category
411,Sumi🙋🏻,sumigeem,24703251,7,뷰티,category
412,어퓨 A’pieu,apieu_cosmetics,1471054157,7,뷰티,category
413,토니모리 공식계정 / TONYMOLY Official,tonymoly_street,1549836456,7,뷰티,category
414,비알티씨 (BRTC) official,brtckorea,1903215713,7,뷰티,category
415,하루애 비지니스 계정,shinebright_love0225,491423746,7,뷰티,category
416,습관성형_ 다노는 믿어요. 당신의 가능성은 무한해요.,dano.fit,572539171,7,뷰티,category
417,씨엘포 (CLIV) official,cl4_korea,1955873532,7,뷰티,category
418,오하이오후 : 고밤비🌸,go_bambi,1225911625,7,뷰티,category
419,삐아 공식 인스타그램,bbia.official,2200656447,7,뷰티,category
420,차홍리뷰 공식 인스타그램,chahong.review_official,6908256923,7,뷰티,category
421,에스쁘아 eSpoir official,espoir_makeup,1441130399,7,뷰티,category
422,ooaf 우아프 makeup 대표원장 김혜림,happyrim,194841359,7,뷰티,category
423,긍정쏠 💕  뷰티 일상 리빙,njellsol1,2265009120,7,뷰티,category
424,Sunny,amor____sun,4711925921,7,뷰티,category
425,재미어트 대표 힘콩,himkong.jamiet,766155114,7,뷰티,category
426,초이진헤어 최지웅,choijin__,520338427,7,뷰티,category
427,쿠굥이👑 뷰티패션블로거💄👗👙,minimechuu,2039559244,7,뷰티,category
428,마이프로틴 할인코드 (VIP),chiyoon,2225769254,7,뷰티,category
429,endolpin79,endolpin79,1903356866,7,뷰티,category
430,허수기,heosugi,2021669557,7,뷰티,category
431,,luv_sso2,1443805912,7,뷰티,category
432,투쿨포스쿨,toocoolforschool_official,1113766404,7,뷰티,category
433,VDL 브이디엘,vdl_cosmetics,1344605705,7,뷰티,category
434,May Grace Be With You♥️,grace1.co.kr__,2112961870,7,뷰티,category
435,꽃여사,ssimssam,2942576497,7,뷰티,category
436,최라벨,choi__yoojin,2930269506,7,뷰티,category
437,K-mi Seo,black_russian0,1146227728,7,뷰티,category
438,💎𝓢𝓐𝓡𝓐  𝓥𝓲𝓥𝓲💎,saravivid,670230115,7,뷰티,category
439,볼매마녀,woo0110,3131329710,7,뷰티,category
440,닥터자르트,drjart_kr,1723513024,7,뷰티,category
441,류자매네일 류언니✍🏻,ryu_unni,507503712,7,뷰티,category
442,써늬,sssuny1212,3076368425,7,뷰티,category
443,ESSENHERB : 에센허브,essenherb,3281933219,7,뷰티,category
444,gracey,atasirasiku,1100879091,7,뷰티,category
445,바이애콤 대표,ecom0920,891445140,7,뷰티,category
446,모어스키니 & 모어벨라 대표,dear_byul,401704343,7,뷰티,category
447,217뷰티하우스 💕헤어성형 민지쌤,mj.oo0,1484461866,7,뷰티,category
448,레이라 Eugene,laylaeugene,1106795805,7,뷰티,category
449,필라테스강사 김나현,nahyun_pilateshd,1732403224,7,뷰티,category
450,까망콩,haramigi,5703433850,7,뷰티,category
451,우진쿤,b9ww__5,3462837905,7,뷰티,category
452,백아율,baegayul_cosmetics,3966633836,7,뷰티,category
453,스틸라코리아,stilakorea,2283914242,7,뷰티,category
454,넬순이지니🙋🏻,ji_niiiii,778053281,7,뷰티,category
455,지후,jihoo_jihu,2541270125,7,뷰티,category
456,히든랩 (hddn=lab) 공식계정,hddnlab.official,5639831851,7,뷰티,category
457,좋은느낌,ykgoodfeel,2972503568,7,뷰티,category
458,숨마ꕤ,sssoonma,2936834884,7,뷰티,category
459,서보라(Bola Seo),bora_wbffpro,1470028908,7,뷰티,category
460,양쥐언니💕뷰티 & FITNESS,angy__unni,6641350810,7,뷰티,category
461,Y.J. Kang,yjkang34,231136642,7,뷰티,category
462,젤라또팩토리,by_gelato_factory,5655845649,7,뷰티,category
463,단지,hahhaya_modern,356272401,7,뷰티,category
464,유하나,hahana111,508917243,7,뷰티,category
465,🌵 쩡이의5분,elly.626,5398908071,7,뷰티,category
466,"사소한취향, 리썬",trivial_liking,831853,7,뷰티,category
467,에실드 뷰티(ESSILD beauty) / 광채마스크팩,essild_official,3024261057,7,뷰티,category
468,크리마켓,cremarket_official,1826490384,7,뷰티,category
469,나인위시스 9wishes,9wishes_official,2078305630,7,뷰티,category
470,,one.blu,1646925143,7,뷰티,category
471,갓블레스유 단비,godblessyou_danb,1808024592,7,뷰티,category
472,고운세상 닥터지(Dr.G),drgkorea,1677881058,7,뷰티,category
473,케이트코리아 (KATE KOREA),kate.korea,2945460586,7,뷰티,category
474,Dr.Althea Official 닥터엘시아,dr.althea_official,1757421752,7,뷰티,category
475,웰라쥬,wellagekorea,2199071707,7,뷰티,category
476,반디네일,bandi_korea,1700123337,7,뷰티,category
477,예뻐진클리닉/예뻐진의원,yepclinic,4838531389,7,뷰티,category
478,"💅🏻 네일아트 필수앱, 젤라또",gelato_nail,2221263644,7,뷰티,category
479,루나,luna_cosmetic_kr,3474484135,7,뷰티,category
480,오휘 공식 인스타그램,ohui.official,1815645785,7,뷰티,category
481,rainfall,rainfall_love,3105929143,7,뷰티,category
482,CHICOR 시코르,chicor_shinsegae,4025750641,7,뷰티,category
483,네일아트 글리터 & 고급 네일재료 포칫네일,pochit_nail,1319411459,7,뷰티,category
484,방지수,bang.ji.soo,4015645828,7,뷰티,category
485,라벨영세일즈,labelyoungsales_official,1528843298,7,뷰티,category
486,편강 율 Pyunkang Yul official,pyunkangyul,2313474607,7,뷰티,category
487,유주얼,yoojewel,2222792061,7,뷰티,category
488,No Sweat No Gain 스윗스웻,sweetsweatkor,1275109845,7,뷰티,category
489,▫️제플,jthefloor_,2054890191,7,뷰티,category
490,Bit.Boot (빗앤붓),bit.boot,6703848471,7,뷰티,category
491,왕초보 네트워커 성공 전략가-지쿱 김유신,judithleiber1004,2974673990,7,뷰티,category
492,메인미 압구정점 원장 네일리스트 ᵞᴱᴶᴵᴺ ᴴᴼᴺᴳ,eileenzzin,1944503963,7,뷰티,category
493,젤리빈네일,jbeans_nail,1336209408,7,뷰티,category
494,곰들의반란,pikibears,1545498367,7,뷰티,category
495,김수연(#뷰티몬스터 C.E.O)  김포PT 구래동PT,bambi.fit.rachel,1665770330,7,뷰티,category
496,코지마 안마의자,cozyma_official,6094728967,7,뷰티,category
497,디스언니👩‍👦,_dearsky_,193459975,7,뷰티,category
498,𝓡𝓪𝓶𝓲🇰🇷🇺🇸🇨🇳,luv.rami,527700632,7,뷰티,category
499,Soyoung Kil,soyoung_kil,222080214,7,뷰티,category
500,Taehee Kim 김태희,taehee.moment,267739895,7,뷰티,category
501,프리메라 primera Official Account,primera.official,2201960985,7,뷰티,category
502,"연남동네일샵, 그날의네일 유림ෆ",gnal_yurim,6967045153,7,뷰티,category
503,LAVIEEN.UNA 뷰티▫️패션▫️요가,lavieen.una,2035644981,7,뷰티,category
504,제이뷰티하우스,y.bona,1700997029,7,뷰티,category
505,에스티성형외과,lovely__st,4106240959,7,뷰티,category
506,think nature (씽크네이처),thinknature,3512316303,7,뷰티,category
507,빛나다✨ 부산네일 / 서면 전포카페거리 네일샵,bitnada_,1237325189,7,뷰티,category
508,미프_MIP,mipkorea,3002991466,7,뷰티,category
509,tamburins / 탬버린즈,tamburinsofficial,3619559069,7,뷰티,category
510,네오젠 NEOGEN official,neogen_official,2210713538,7,뷰티,category
511,오기뷰티 / 믿쓰옥,loveo7i,1066095245,7,뷰티,category
512,SEPbeauty,sep.beauty,3597843616,7,뷰티,category
513,twenty-three years old,23yearsold_official,939436741,7,뷰티,category
514,레나,93.05h,1149654613,7,뷰티,category
515,#부천네일 :: #무드엘네일#무드엘 🧡,moodl_nail,1557170861,7,뷰티,category
516,ParkSY,sy_______91,1553982102,7,뷰티,category
517,네이크업페이스(NAKEUPFACE),nakeupface,1902891226,7,뷰티,category
518,,seraphic.m1n__,1395292719,7,뷰티,category
519,𝒮𝑒𝓂𝒾 ♕,sem.two,618733873,7,뷰티,category
520,르꼼므,lecomme_km,4038886,7,뷰티,category
521,릴리바이레드 (lilybyred),lilybyred_official,3641747979,7,뷰티,category
522,𖤐𝑳𝒖𝒗 𝑳𝒂𝒖𝒓𝒆𝒏𝒕 러브로랑 / 뷰티💐,luv_laurent,2894598079,7,뷰티,category
523,헤버구떼 큐원장🌤,q_dori,1497592484,7,뷰티,category
524,롤스컴퍼니 신혜진,lovable__hjs,1941611832,7,뷰티,category
525,부산네일 ‎ﻌ 서면 전포카페거리 네일샵,fmnail_,1192418609,7,뷰티,category
526,임브로우.노원눈썹문신.의정부눈썹문신.안개눈썹.자연눈썹,imbrow_,5432813572,7,뷰티,category
527,청담동네일샵 💗수블링네일💗,subling_nail,3137015463,7,뷰티,category
528,🔴홍여우최코치 🔴홍여우최이사 🔴홍여우3일디톡스🔴,detox0103,2024297013,7,뷰티,category
529,구미미용실  형곡동미용실 이비스헤어,dmsql2604,2523235220,7,뷰티,category
530,밀키드레스 MILKYDRESS,milkydress_official,1595281374,7,뷰티,category
531,영셀로지 공식인스타그램,youngcellogy.cosmetic,5384597897,7,뷰티,category
532,미쟝센Likeit Hair,likeithair,1443293447,7,뷰티,category
533,"Nail 네일 뷰티 커머스, 사라센💅🏻",saracen_official,2068549992,7,뷰티,category
534,에끌라두&아르코왁싱[공식인증영업사원] ”에끌라두노군”,kingkongjjang,4373366368,7,뷰티,category
535,더블유랩,w.lab,1989704551,7,뷰티,category
536,알렌바이오,arrenbio,8201364261,7,뷰티,category
537,에스떼미오,estemio_nail,2955824881,7,뷰티,category
538,베이바이허슬기 허대표 슬기짱,seulgi.heo,1673966174,7,뷰티,category
539,구달 goodal official,goodal_official,2952962910,7,뷰티,category
540,진주속눈썹/진주왁싱/진주반영구/아카데미'W뷰티엠',w.beauty_m,2122952344,7,뷰티,category
541,뷰티 세레니끄 신도림점 👈,cellenique,662050614,7,뷰티,category
542,김보영,0.bbo.0,367227657,7,뷰티,category
543,"예쁘다그손 홍대, 상수",hagung_nail,1395670987,7,뷰티,category
544,셀프뷰티,selfbeautydotcom,1468830247,7,뷰티,category
545,알라밍,pilaming,900452,7,뷰티,category
546,애스톤네이처,astonnature,2157388227,7,뷰티,category
547,은환씨 l Eunhwan.kr,eunhwan.kr,4360605722,7,뷰티,category
548,슈엘뷰티 대표원장 장영아,shuelbeauty_youngah,512782373,7,뷰티,category
549,#머신페더링전문교육 아카데미 대표원장,the_brow_concept,1542412048,7,뷰티,category
550,에이제인,amor.jane,492340165,7,뷰티,category
551,lalavla_official(랄라블라),lalavla.official,2107267851,7,뷰티,category
552,허벌라이프주연코치(ღ .ღ) ★본사정식코치★,_jjo0_,1545415322,7,뷰티,category
553,이윤지,yoonji_booty,1420054845,7,뷰티,category
554,미세스제아,mrs.jea,1909415147,7,뷰티,category
555,👱🏻‍♀️릴리썸-역삼반영구/강남왁싱,lily.ssom,3674662607,7,뷰티,category
556,바니크림,vanicream_korea,1977864373,7,뷰티,category
557,🔴홍여우최코치🔴홍여우최이사🔴홍여우3일디톡스🔴,fox_choi__,2574336244,7,뷰티,category
558,스위스킨(Suiskin),suiskin_official,2254489821,7,뷰티,category
559,Show Me Nail 쇼미젤,show_me_korea,4682373005,7,뷰티,category
560,🔴홍여우디톡스최코치🔴홍여우최이사🔴홍여우3일디톡스🔴,3detox_,2575157301,7,뷰티,category
